                        Normal                                           UV                                         Pos
(       0.950517,        0.203554,        0.234697) | (       0.428467,         0.87738) | (        2.65045,        -43.7256,         3.59802)
(       0.833156,         0.42984,        0.347978) | (       0.424805,         0.87738) | (        2.75726,        -43.9453,         3.59802)
(       0.950517,        0.203554,        0.234697) | (       0.428467,         0.87738) | (        2.65045,        -43.7256,         3.59802)
(       0.788376,        0.304795,        0.534381) | (       0.427246,        0.873901) | (        2.75726,        -43.7988,         3.45459)
(       0.880527,       0.0768963,        0.467716) | (       0.430176,        0.874756) | (        2.65045,        -43.6035,         3.51562)
(       0.404342,       0.0141271,        0.914499) | (       0.446777,        0.872314) | (        2.75726,        -42.5537,         3.38745)
(       0.880527,       0.0768963,        0.467716) | (       0.430176,        0.874756) | (        2.65045,        -43.6035,         3.51562)
(       0.788376,        0.304795,        0.534381) | (       0.427246,        0.873901) | (        2.75726,        -43.7988,         3.45459)
(       0.880527,       0.0768963,        0.467716) | (       0.430176,        0.874756) | (        2.65045,        -43.6035,         3.51562)
(       0.404342,       0.0141271,        0.914499) | (       0.446777,        0.872314) | (        2.75726,        -42.5537,         3.38745)
(       0.824847,      0.00923708,        0.565281) | (       0.446777,        0.873657) | (        2.65045,        -42.5537,         3.43323)
(       0.824847,      0.00923708,        0.565281) | (       0.446777,        0.873657) | (        2.65045,        -42.5537,         3.43323)
(       0.860645,       -0.103952,        0.498481) | (       0.464355,        0.873901) | (        2.65045,        -41.4307,         3.48511)
(       0.880527,       0.0768963,        0.467716) | (       0.430176,        0.874756) | (        2.65045,        -43.6035,         3.51562)
(       0.404342,       0.0141271,        0.914499) | (       0.446777,        0.872314) | (        2.75726,        -42.5537,         3.38745)
(       0.860645,       -0.103952,        0.498481) | (       0.464355,        0.873901) | (        2.65045,        -41.4307,         3.48511)
(       0.824847,      0.00923708,        0.565281) | (       0.446777,        0.873657) | (        2.65045,        -42.5537,         3.43323)
(       0.843697,        0.527311,        0.100593) | (       0.423584,        0.883423) | (        2.75726,         -44.043,         3.79638)
(       0.954774,        0.295106,       0.0363208) | (        0.42627,        0.891052) | (        2.65045,        -43.8965,         3.99475)
(         0.8462,        0.528875,       0.0650923) | (       0.423584,        0.891052) | (        2.75726,        -44.0674,         3.99475)
(              1,               0,               0) | (       0.423584,        0.883423) | (        2.75726,         -44.043,         3.79638)
(              1,               0,               0) | (       0.423584,        0.891052) | (        2.75726,        -44.0674,         3.99475)
(              1,               0,               0) | (       0.267822,        0.891052) | (        2.75726,        -54.0527,         3.99475)
(              1,               0,               0) | (       0.339111,        0.880066) | (        2.75726,        -49.4141,         3.70788)
(              1,               0,               0) | (       0.423584,        0.883423) | (        2.75726,         -44.043,         3.79638)
(              1,               0,               0) | (       0.267822,        0.891052) | (        2.75726,        -54.0527,         3.99475)
(              1,               0,               0) | (       0.423584,        0.883423) | (        2.75726,         -44.043,         3.79638)
(              1,               0,               0) | (       0.339111,        0.880066) | (        2.75726,        -49.4141,         3.70788)
(              1,               0,               0) | (       0.401367,        0.880066) | (        2.75726,        -45.4346,         3.70788)
(              1,               0,               0) | (       0.401367,        0.880066) | (        2.75726,        -45.4346,         3.70788)
(              1,               0,               0) | (       0.423828,        0.880066) | (        2.75726,        -44.0186,         3.70788)
(              1,               0,               0) | (       0.423584,        0.883423) | (        2.75726,         -44.043,         3.79638)
(              1,               0,               0) | (       0.423828,        0.880066) | (        2.75726,        -44.0186,         3.70788)
(              1,               0,               0) | (       0.401367,        0.880066) | (        2.75726,        -45.4346,         3.70788)
(              1,               0,               0) | (       0.406006,         0.87738) | (        2.75726,        -45.1416,         3.59802)
(              1,               0,               0) | (       0.406006,         0.87738) | (        2.75726,        -45.1416,         3.59802)
(              1,               0,               0) | (       0.424805,         0.87738) | (        2.75726,        -43.9453,         3.59802)
(              1,               0,               0) | (       0.423828,        0.880066) | (        2.75726,        -44.0186,         3.70788)
(              1,               0,               0) | (       0.424805,         0.87738) | (        2.75726,        -43.9453,         3.59802)
(              1,               0,               0) | (       0.406006,         0.87738) | (        2.75726,        -45.1416,         3.59802)
(              1,               0,               0) | (       0.410645,        0.869751) | (        2.75726,        -44.8486,         3.28369)
(              1,               0,               0) | (       0.410645,        0.869751) | (        2.75726,        -44.8486,         3.28369)
(              1,               0,               0) | (       0.427246,        0.873901) | (        2.75726,        -43.7988,         3.45459)
(              1,               0,               0) | (       0.424805,         0.87738) | (        2.75726,        -43.9453,         3.59802)
(              1,               0,               0) | (       0.339111,        0.880066) | (        2.75726,        -49.4141,         3.70788)
(              1,               0,               0) | (       0.267822,        0.891052) | (        2.75726,        -54.0527,         3.99475)
(              1,               0,               0) | (       0.325684,        0.874878) | (        2.75726,         -50.293,         3.49426)
(              1,               0,               0) | (       0.267822,        0.891052) | (        2.75726,        -54.0527,         3.99475)
(              1,               0,               0) | (       0.314941,        0.864624) | (        2.75726,        -50.9766,         3.07312)
(              1,               0,               0) | (       0.325684,        0.874878) | (        2.75726,         -50.293,         3.49426)
(              1,               0,               0) | (       0.314941,        0.864624) | (        2.75726,        -50.9766,         3.07312)
(              1,               0,               0) | (       0.267822,        0.891052) | (        2.75726,        -54.0527,         3.99475)
(              1,               0,               0) | (       0.274414,        0.864624) | (        2.75726,        -53.7598,         3.07312)
(              1,               0,               0) | (       0.274414,        0.864624) | (        2.75726,        -53.7598,         3.07312)
(              1,               0,               0) | (       0.267822,        0.891052) | (        2.75726,        -54.0527,         3.99475)
(              1,               0,               0) | (       0.266846,        0.858643) | (        2.75726,        -54.3945,         2.82745)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (       0.266846,        0.858643) | (        2.75726,        -54.3945,         2.82745)
(              1,               0,               0) | (       0.267822,        0.891052) | (        2.75726,        -54.0527,         3.99475)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (       0.255859,        0.812378) | (        2.75726,        -55.3223,        0.928495)
(              1,               0,               0) | (       0.266846,        0.858643) | (        2.75726,        -54.3945,         2.82745)
(              1,               0,               0) | (       0.100159,        0.812378) | (        2.75726,        -77.7344,        0.926968)
(              1,               0,               0) | (       0.255859,        0.812378) | (        2.75726,        -55.3223,        0.928495)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (       0.267822,        0.891052) | (        2.75726,        -54.0527,         3.99475)
(              1,               0,               0) | (       0.267822,        0.907837) | (        2.75726,        -54.0527,         4.96826)
(              1,               0,               0) | (       0.267822,        0.935608) | (        2.75726,        -54.0527,         6.85425)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (       0.267822,        0.907837) | (        2.75726,        -54.0527,         4.96826)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (       0.267822,        0.935608) | (        2.75726,        -54.0527,         6.85425)
(              1,               0,               0) | (        0.22229,        0.935608) | (        2.75726,         -59.668,         6.85425)
(              1,               0,               0) | (        0.22229,        0.935608) | (        2.75726,         -59.668,         6.85425)
(              1,               0,               0) | (       0.199463,        0.918396) | (        2.75726,        -63.1348,         5.78613)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (       0.198853,        0.911743) | (        2.75726,        -63.2813,         5.37109)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (       0.199463,        0.918396) | (        2.75726,        -63.1348,         5.78613)
(              1,               0,               0) | (       0.197754,        0.910339) | (        2.75726,        -63.4277,         5.28564)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (       0.198853,        0.911743) | (        2.75726,        -63.2813,         5.37109)
(              1,               0,               0) | (       0.182251,        0.910339) | (        2.75726,        -65.7227,         5.28564)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (       0.197754,        0.910339) | (        2.75726,        -63.4277,         5.28564)
(              1,               0,               0) | (       0.172485,        0.910339) | (        2.75726,        -67.1387,         5.28564)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (       0.182251,        0.910339) | (        2.75726,        -65.7227,         5.28564)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (       0.172485,        0.910339) | (        2.75726,        -67.1387,         5.28564)
(              1,               0,               0) | (       0.098877,        0.907837) | (        2.75726,        -77.7344,         4.96826)
(              1,               0,               0) | (       0.100159,        0.812378) | (        2.75726,        -77.7344,        0.926968)
(              1,               0,               0) | (        0.22229,        0.907837) | (        2.75726,         -59.668,         4.96826)
(              1,               0,               0) | (       0.098877,        0.907837) | (        2.75726,        -77.7344,         4.96826)
(              1,               0,               0) | (       0.199463,        0.918396) | (        2.75726,        -63.1348,         5.78613)
(              1,               0,               0) | (        0.22229,        0.935608) | (        2.75726,         -59.668,         6.85425)
(              1,               0,               0) | (       0.198853,        0.925049) | (        2.75726,        -63.2813,         6.20117)
(              1,               0,               0) | (        0.22229,        0.935608) | (        2.75726,         -59.668,         6.85425)
(              1,               0,               0) | (       0.197754,        0.926453) | (        2.75726,        -63.4277,         6.28662)
(              1,               0,               0) | (       0.198853,        0.925049) | (        2.75726,        -63.2813,         6.20117)
(              1,               0,               0) | (        0.22229,        0.935608) | (        2.75726,         -59.668,         6.85425)
(              1,               0,               0) | (       0.178101,        0.935608) | (        2.75726,        -66.4551,         6.85425)
(              1,               0,               0) | (       0.197754,        0.926453) | (        2.75726,        -63.4277,         6.28662)
(              1,               0,               0) | (       0.197754,        0.926453) | (        2.75726,        -63.4277,         6.28662)
(              1,               0,               0) | (       0.178101,        0.935608) | (        2.75726,        -66.4551,         6.85425)
(              1,               0,               0) | (       0.182739,        0.926453) | (        2.75726,        -65.7227,         6.28662)
(              1,               0,               0) | (       0.173462,        0.926453) | (        2.75726,        -67.1387,         6.28662)
(              1,               0,               0) | (       0.182739,        0.926453) | (        2.75726,        -65.7227,         6.28662)
(              1,               0,               0) | (       0.178101,        0.935608) | (        2.75726,        -66.4551,         6.85425)
(              1,               0,               0) | (       0.174683,        0.925049) | (        2.75726,        -66.9434,         6.20117)
(              1,               0,               0) | (       0.182739,        0.926453) | (        2.75726,        -65.7227,         6.28662)
(              1,               0,               0) | (       0.173462,        0.926453) | (        2.75726,        -67.1387,         6.28662)
(              1,               0,               0) | (       0.182739,        0.926453) | (        2.75726,        -65.7227,         6.28662)
(              1,               0,               0) | (       0.174683,        0.925049) | (        2.75726,        -66.9434,         6.20117)
(              1,               0,               0) | (       0.181519,        0.925049) | (        2.75726,         -65.918,         6.20117)
(              1,               0,               0) | (       0.175293,        0.918396) | (        2.75726,        -66.8457,         5.78613)
(              1,               0,               0) | (       0.181519,        0.925049) | (        2.75726,         -65.918,         6.20117)
(              1,               0,               0) | (       0.174683,        0.925049) | (        2.75726,        -66.9434,         6.20117)
(              1,               0,               0) | (       0.181519,        0.925049) | (        2.75726,         -65.918,         6.20117)
(              1,               0,               0) | (       0.175293,        0.918396) | (        2.75726,        -66.8457,         5.78613)
(              1,               0,               0) | (       0.180908,        0.918396) | (        2.75726,        -66.0156,         5.78613)
(              1,               0,               0) | (       0.174683,        0.911743) | (        2.75726,        -66.9434,         5.37109)
(              1,               0,               0) | (       0.180908,        0.918396) | (        2.75726,        -66.0156,         5.78613)
(              1,               0,               0) | (       0.175293,        0.918396) | (        2.75726,        -66.8457,         5.78613)
(              1,               0,               0) | (       0.180908,        0.918396) | (        2.75726,        -66.0156,         5.78613)
(              1,               0,               0) | (       0.174683,        0.911743) | (        2.75726,        -66.9434,         5.37109)
(              1,               0,               0) | (       0.181519,        0.911743) | (        2.75726,         -65.918,         5.37109)
(              1,               0,               0) | (       0.178101,        0.935608) | (        2.75726,        -66.4551,         6.85425)
(              1,               0,               0) | (        0.15686,        0.926453) | (        2.75726,        -69.4336,         6.28662)
(              1,               0,               0) | (       0.173462,        0.926453) | (        2.75726,        -67.1387,         6.28662)
(              1,               0,               0) | (       0.178101,        0.935608) | (        2.75726,        -66.4551,         6.85425)
(              1,               0,               0) | (      0.0980225,        0.935608) | (        2.75726,         -77.832,         6.85424)
(              1,               0,               0) | (        0.15686,        0.926453) | (        2.75726,        -69.4336,         6.28662)
(              1,               0,               0) | (        0.15686,        0.926453) | (        2.75726,        -69.4336,         6.28662)
(              1,               0,               0) | (      0.0980225,        0.935608) | (        2.75726,         -77.832,         6.85424)
(              1,               0,               0) | (       0.106445,        0.926453) | (        2.75726,        -76.5625,         6.28662)
(              1,               0,               0) | (       0.107788,        0.925049) | (        2.75726,        -76.3672,         6.20117)
(              1,               0,               0) | (        0.15686,        0.926453) | (        2.75726,        -69.4336,         6.28662)
(              1,               0,               0) | (       0.106445,        0.926453) | (        2.75726,        -76.5625,         6.28662)
(              1,               0,               0) | (        0.15686,        0.926453) | (        2.75726,        -69.4336,         6.28662)
(              1,               0,               0) | (       0.107788,        0.925049) | (        2.75726,        -76.3672,         6.20117)
(              1,               0,               0) | (        0.15564,        0.925049) | (        2.75726,        -69.5801,         6.20117)
(              1,               0,               0) | (       0.108215,        0.918396) | (        2.75726,        -76.2695,         5.78613)
(              1,               0,               0) | (        0.15564,        0.925049) | (        2.75726,        -69.5801,         6.20117)
(              1,               0,               0) | (       0.107788,        0.925049) | (        2.75726,        -76.3672,         6.20117)
(              1,               0,               0) | (        0.15564,        0.925049) | (        2.75726,        -69.5801,         6.20117)
(              1,               0,               0) | (       0.108215,        0.918396) | (        2.75726,        -76.2695,         5.78613)
(              1,               0,               0) | (       0.155029,        0.918396) | (        2.75726,        -69.7266,         5.78613)
(              1,               0,               0) | (       0.107788,        0.911743) | (        2.75726,        -76.3672,         5.37109)
(              1,               0,               0) | (       0.155029,        0.918396) | (        2.75726,        -69.7266,         5.78613)
(              1,               0,               0) | (       0.108215,        0.918396) | (        2.75726,        -76.2695,         5.78613)
(              1,               0,               0) | (       0.155029,        0.918396) | (        2.75726,        -69.7266,         5.78613)
(              1,               0,               0) | (       0.107788,        0.911743) | (        2.75726,        -76.3672,         5.37109)
(              1,               0,               0) | (        0.15564,        0.911743) | (        2.75726,        -69.5801,         5.37109)
(              1,               0,               0) | (      0.0914917,        0.926453) | (        2.75726,        -78.8574,         6.28662)
(              1,               0,               0) | (       0.106445,        0.926453) | (        2.75726,        -76.5625,         6.28662)
(              1,               0,               0) | (      0.0980225,        0.935608) | (        2.75726,         -77.832,         6.85424)
(              1,               0,               0) | (      0.0980225,        0.935608) | (        2.75726,         -77.832,         6.85424)
(              1,               0,               0) | (      0.0822754,        0.926453) | (        2.75726,        -80.2734,         6.28662)
(              1,               0,               0) | (      0.0914917,        0.926453) | (        2.75726,        -78.8574,         6.28662)
(              1,               0,               0) | (      0.0914917,        0.926453) | (        2.75726,        -78.8574,         6.28662)
(              1,               0,               0) | (      0.0822754,        0.926453) | (        2.75726,        -80.2734,         6.28662)
(              1,               0,               0) | (      0.0901489,        0.925049) | (        2.75726,        -79.0527,         6.20117)
(              1,               0,               0) | (      0.0901489,        0.925049) | (        2.75726,        -79.0527,         6.20117)
(              1,               0,               0) | (      0.0822754,        0.926453) | (        2.75726,        -80.2734,         6.28662)
(              1,               0,               0) | (      0.0835571,        0.925049) | (        2.75726,        -80.0781,         6.20117)
(              1,               0,               0) | (      0.0839844,        0.918396) | (        2.75726,        -79.9805,         5.78613)
(              1,               0,               0) | (      0.0901489,        0.925049) | (        2.75726,        -79.0527,         6.20117)
(              1,               0,               0) | (      0.0835571,        0.925049) | (        2.75726,        -80.0781,         6.20117)
(              1,               0,               0) | (      0.0901489,        0.925049) | (        2.75726,        -79.0527,         6.20117)
(              1,               0,               0) | (      0.0839844,        0.918396) | (        2.75726,        -79.9805,         5.78613)
(              1,               0,               0) | (      0.0897217,        0.918396) | (        2.75726,        -79.1504,         5.78613)
(              1,               0,               0) | (      0.0835571,        0.911743) | (        2.75726,        -80.0781,         5.37109)
(              1,               0,               0) | (      0.0897217,        0.918396) | (        2.75726,        -79.1504,         5.78613)
(              1,               0,               0) | (      0.0839844,        0.918396) | (        2.75726,        -79.9805,         5.78613)
(              1,               0,               0) | (      0.0897217,        0.918396) | (        2.75726,        -79.1504,         5.78613)
(              1,               0,               0) | (      0.0835571,        0.911743) | (        2.75726,        -80.0781,         5.37109)
(              1,               0,               0) | (      0.0901489,        0.911743) | (        2.75726,        -79.0527,         5.37109)
(              1,               0,               0) | (      0.0980225,        0.935608) | (        2.75726,         -77.832,         6.85424)
(              1,               0,               0) | (      0.0673218,        0.926453) | (        2.75726,        -82.5195,         6.28662)
(              1,               0,               0) | (      0.0822754,        0.926453) | (        2.75726,        -80.2734,         6.28662)
(              1,               0,               0) | (      0.0980225,        0.935608) | (        2.75726,         -77.832,         6.85424)
(              1,               0,               0) | (      0.0514526,        0.935608) | (        2.75726,        -84.9609,         6.85424)
(              1,               0,               0) | (      0.0673218,        0.926453) | (        2.75726,        -82.5195,         6.28662)
(              1,               0,               0) | (      0.0673218,        0.926453) | (        2.75726,        -82.5195,         6.28662)
(              1,               0,               0) | (      0.0514526,        0.935608) | (        2.75726,        -84.9609,         6.85424)
(              1,               0,               0) | (      0.0571289,        0.926453) | (        2.75726,         -84.082,         6.28662)
(              1,               0,               0) | (      0.0584412,        0.925049) | (        2.75726,        -83.9355,         6.20117)
(              1,               0,               0) | (      0.0673218,        0.926453) | (        2.75726,        -82.5195,         6.28662)
(              1,               0,               0) | (      0.0571289,        0.926453) | (        2.75726,         -84.082,         6.28662)
(              1,               0,               0) | (      0.0673218,        0.926453) | (        2.75726,        -82.5195,         6.28662)
(              1,               0,               0) | (      0.0584412,        0.925049) | (        2.75726,        -83.9355,         6.20117)
(              1,               0,               0) | (       0.065979,        0.925049) | (        2.75726,        -82.7148,         6.20117)
(              1,               0,               0) | (      0.0588684,        0.918396) | (        2.75726,        -83.7891,         5.78613)
(              1,               0,               0) | (       0.065979,        0.925049) | (        2.75726,        -82.7148,         6.20117)
(              1,               0,               0) | (      0.0584412,        0.925049) | (        2.75726,        -83.9355,         6.20117)
(              1,               0,               0) | (       0.065979,        0.925049) | (        2.75726,        -82.7148,         6.20117)
(              1,               0,               0) | (      0.0588684,        0.918396) | (        2.75726,        -83.7891,         5.78613)
(              1,               0,               0) | (      0.0655518,        0.918396) | (        2.75726,        -82.8613,         5.78613)
(              1,               0,               0) | (      0.0584412,        0.911743) | (        2.75726,        -83.9355,         5.37109)
(              1,               0,               0) | (      0.0655518,        0.918396) | (        2.75726,        -82.8613,         5.78613)
(              1,               0,               0) | (      0.0588684,        0.918396) | (        2.75726,        -83.7891,         5.78613)
(              1,               0,               0) | (      0.0655518,        0.918396) | (        2.75726,        -82.8613,         5.78613)
(              1,               0,               0) | (      0.0584412,        0.911743) | (        2.75726,        -83.9355,         5.37109)
(              1,               0,               0) | (       0.065979,        0.911743) | (        2.75726,        -82.7148,         5.37109)
(              1,               0,               0) | (      0.0421753,        0.926453) | (        2.75726,         -86.377,         6.28662)
(              1,               0,               0) | (      0.0571289,        0.926453) | (        2.75726,         -84.082,         6.28662)
(              1,               0,               0) | (      0.0514526,        0.935608) | (        2.75726,        -84.9609,         6.85424)
(              1,               0,               0) | (      0.0514526,        0.935608) | (        2.75726,        -84.9609,         6.85424)
(              1,               0,               0) | (      0.0329285,        0.926453) | (        2.75726,         -87.793,         6.28662)
(              1,               0,               0) | (      0.0421753,        0.926453) | (        2.75726,         -86.377,         6.28662)
(              1,               0,               0) | (      0.0421753,        0.926453) | (        2.75726,         -86.377,         6.28662)
(              1,               0,               0) | (      0.0329285,        0.926453) | (        2.75726,         -87.793,         6.28662)
(              1,               0,               0) | (      0.0408325,        0.925049) | (        2.75726,        -86.5723,         6.20117)
(              1,               0,               0) | (      0.0408325,        0.925049) | (        2.75726,        -86.5723,         6.20117)
(              1,               0,               0) | (      0.0329285,        0.926453) | (        2.75726,         -87.793,         6.28662)
(              1,               0,               0) | (      0.0342407,        0.925049) | (        2.75726,        -87.5977,         6.20117)
(              1,               0,               0) | (       0.034668,        0.918396) | (        2.75726,           -87.5,         5.78613)
(              1,               0,               0) | (      0.0408325,        0.925049) | (        2.75726,        -86.5723,         6.20117)
(              1,               0,               0) | (      0.0342407,        0.925049) | (        2.75726,        -87.5977,         6.20117)
(              1,               0,               0) | (      0.0408325,        0.925049) | (        2.75726,        -86.5723,         6.20117)
(              1,               0,               0) | (       0.034668,        0.918396) | (        2.75726,           -87.5,         5.78613)
(              1,               0,               0) | (      0.0404053,        0.918396) | (        2.75726,        -86.6699,         5.78613)
(              1,               0,               0) | (       0.034668,        0.918396) | (        2.75726,           -87.5,         5.78613)
(              1,               0,               0) | (      0.0408325,        0.911743) | (        2.75726,        -86.5723,         5.37109)
(              1,               0,               0) | (      0.0404053,        0.918396) | (        2.75726,        -86.6699,         5.78613)
(              1,               0,               0) | (      0.0514526,        0.935608) | (        2.75726,        -84.9609,         6.85424)
(              1,               0,               0) | (     0.00882721,        0.934387) | (        2.75726,        -91.5039,         6.85424)
(              1,               0,               0) | (      0.0329285,        0.926453) | (        2.75726,         -87.793,         6.28662)
(              1,               0,               0) | (      0.0329285,        0.926453) | (        2.75726,         -87.793,         6.28662)
(              1,               0,               0) | (     0.00882721,        0.934387) | (        2.75726,        -91.5039,         6.85424)
(              1,               0,               0) | (      0.0179901,        0.926453) | (        2.75726,        -90.0879,         6.28662)
(              1,               0,               0) | (      0.0166473,        0.925049) | (        2.75726,        -90.2344,         6.20117)
(              1,               0,               0) | (      0.0179901,        0.926453) | (        2.75726,        -90.0879,         6.28662)
(              1,               0,               0) | (     0.00882721,        0.934387) | (        2.75726,        -91.5039,         6.85424)
(              1,               0,               0) | (     0.00670624,        0.925781) | (        2.75726,        -91.7969,          6.0852)
(              1,               0,               0) | (      0.0166473,        0.925049) | (        2.75726,        -90.2344,         6.20117)
(              1,               0,               0) | (     0.00882721,        0.934387) | (        2.75726,        -91.5039,         6.85424)
(              1,               0,               0) | (      0.0166473,        0.925049) | (        2.75726,        -90.2344,         6.20117)
(              1,               0,               0) | (     0.00670624,        0.925781) | (        2.75726,        -91.7969,          6.0852)
(              1,               0,               0) | (      0.0162201,        0.918396) | (        2.75726,        -90.3809,         5.78613)
(              1,               0,               0) | (      0.0162201,        0.918396) | (        2.75726,        -90.3809,         5.78613)
(              1,               0,               0) | (     0.00670624,        0.925781) | (        2.75726,        -91.7969,          6.0852)
(              1,               0,               0) | (     0.00671005,        0.920898) | (        2.75726,        -91.7969,         5.78613)
(              1,               0,               0) | (     0.00671005,        0.920898) | (        2.75726,        -91.7969,         5.78613)
(              1,               0,               0) | (     0.00671005,        0.907837) | (        2.75726,        -91.7969,         4.96826)
(              1,               0,               0) | (      0.0162201,        0.918396) | (        2.75726,        -90.3809,         5.78613)
(              1,               0,               0) | (     0.00671005,        0.907837) | (        2.75726,        -91.7969,         4.96826)
(              1,               0,               0) | (      0.0166473,        0.911743) | (        2.75726,        -90.2344,         5.37109)
(              1,               0,               0) | (      0.0162201,        0.918396) | (        2.75726,        -90.3809,         5.78613)
(              1,               0,               0) | (      0.0179901,        0.910339) | (        2.75726,        -90.0879,         5.28564)
(              1,               0,               0) | (      0.0166473,        0.911743) | (        2.75726,        -90.2344,         5.37109)
(              1,               0,               0) | (     0.00671005,        0.907837) | (        2.75726,        -91.7969,         4.96826)
(              1,               0,               0) | (     0.00671005,        0.907837) | (        2.75726,        -91.7969,         4.96826)
(              1,               0,               0) | (      0.0327759,        0.910339) | (        2.75726,         -87.793,         5.28564)
(              1,               0,               0) | (      0.0179901,        0.910339) | (        2.75726,        -90.0879,         5.28564)
(              1,               0,               0) | (      0.0327759,        0.910339) | (        2.75726,         -87.793,         5.28564)
(              1,               0,               0) | (     0.00671005,        0.907837) | (        2.75726,        -91.7969,         4.96826)
(              1,               0,               0) | (      0.0507202,        0.907837) | (        2.75726,        -85.0586,         4.96826)
(              1,               0,               0) | (      0.0327759,        0.910339) | (        2.75726,         -87.793,         5.28564)
(              1,               0,               0) | (      0.0507202,        0.907837) | (        2.75726,        -85.0586,         4.96826)
(              1,               0,               0) | (      0.0423889,        0.910339) | (        2.75726,         -86.377,         5.28564)
(              1,               0,               0) | (      0.0423889,        0.910339) | (        2.75726,         -86.377,         5.28564)
(              1,               0,               0) | (      0.0342407,        0.911743) | (        2.75726,        -87.5977,         5.37109)
(              1,               0,               0) | (      0.0327759,        0.910339) | (        2.75726,         -87.793,         5.28564)
(              1,               0,               0) | (     0.00671005,        0.920898) | (        2.75726,        -91.7969,         5.78613)
(       0.958656,       -0.284566,               0) | (     0.00293732,        0.907837) | (        2.75726,        -92.3828,         4.96826)
(              1,               0,               0) | (     0.00671005,        0.907837) | (        2.75726,        -91.7969,         4.96826)
(              1,               0,               0) | (     0.00969696,         0.85144) | (        2.75726,        -91.3574,         2.54974)
(              1,               0,               0) | (     0.00671005,        0.907837) | (        2.75726,        -91.7969,         4.96826)
(       0.958656,       -0.284566,               0) | (     0.00293732,        0.907837) | (        2.75726,        -92.3828,         4.96826)
(              1,               0,               0) | (     0.00671005,        0.907837) | (        2.75726,        -91.7969,         4.96826)
(              1,               0,               0) | (     0.00969696,         0.85144) | (        2.75726,        -91.3574,         2.54974)
(              1,               0,               0) | (       0.010788,        0.854248) | (        2.75726,        -91.1621,         2.63671)
(              1,               0,               0) | (      0.0213165,        0.854248) | (        2.75726,        -89.5996,         2.63671)
(              1,               0,               0) | (     0.00671005,        0.907837) | (        2.75726,        -91.7969,         4.96826)
(              1,               0,               0) | (       0.010788,        0.854248) | (        2.75726,        -91.1621,         2.63671)
(              1,               0,               0) | (      0.0314941,         0.85437) | (        2.75726,        -87.9883,         2.63671)
(              1,               0,               0) | (     0.00671005,        0.907837) | (        2.75726,        -91.7969,         4.96826)
(              1,               0,               0) | (      0.0213165,        0.854248) | (        2.75726,        -89.5996,         2.63671)
(              1,               0,               0) | (      0.0507202,        0.907837) | (        2.75726,        -85.0586,         4.96826)
(              1,               0,               0) | (     0.00671005,        0.907837) | (        2.75726,        -91.7969,         4.96826)
(              1,               0,               0) | (      0.0314941,         0.85437) | (        2.75726,        -87.9883,         2.63671)
(       0.958656,       -0.284566,               0) | (     0.00293732,        0.907837) | (        2.75726,        -92.3828,         4.96826)
(              1,               0,               0) | (     0.00671005,        0.920898) | (        2.75726,        -91.7969,         5.78613)
(       0.958892,       -0.283773,               0) | (     0.00297737,        0.918396) | (        2.75726,        -92.3828,         5.78613)
(       0.838045,       -0.545602,               0) | (     0.00111198,        0.919128) | (        2.56653,        -92.6758,         5.78308)
(       0.958656,       -0.284566,               0) | (     0.00293732,        0.907837) | (        2.75726,        -92.3828,         4.96826)
(       0.958892,       -0.283773,               0) | (     0.00297737,        0.918396) | (        2.75726,        -92.3828,         5.78613)
(       0.958656,       -0.284566,               0) | (     0.00293732,        0.907837) | (        2.75726,        -92.3828,         4.96826)
(       0.838045,       -0.545602,               0) | (     0.00111198,        0.919128) | (        2.56653,        -92.6758,         5.78308)
(       0.838044,       -0.545602,               0) | (     0.00111198,        0.907837) | (        2.56653,        -92.6758,         4.96826)
(       0.838045,       -0.545602,               0) | (     0.00111198,        0.812378) | (        2.56653,        -92.6758,        0.926204)
(       0.958656,       -0.284566,               0) | (     0.00293732,        0.907837) | (        2.75726,        -92.3828,         4.96826)
(       0.838044,       -0.545602,               0) | (     0.00111198,        0.907837) | (        2.56653,        -92.6758,         4.96826)
