(-0.430787, -0.792998, 0.430787)
(-0.499975, -0.788948, 0.357191)
(-0.369585, -0.816549, 0.443458)
(-0.443458, -0.816549, 0.369585)
(-0.303189, -0.837456, 0.454692)
(-0.381133, -0.842303, 0.381134)
(-0.232087, -0.854872, 0.464036)
(-0.31317, -0.865282, 0.391422)
(-0.157082, -0.867997, 0.471069)
(-0.240059, -0.88451, 0.400017)
(-0.0792742, -0.876167, 0.475444)
(-0.162651, -0.899051, 0.406511)
(5.94259e-10, -0.878942, 0.476929)
(-0.0821401, -0.908126, 0.41056)
(0, -0.911213, 0.411936)
(0.0821401, -0.908126, 0.41056)
(0.0821401, -0.908126, 0.41056)
(0.162651, -0.899051, 0.406511)
(0.162651, -0.899051, 0.406511)
(0.24006, -0.88451, 0.400017)
(0.24006, -0.88451, 0.400017)
(0.303189, -0.837456, 0.454691)
(0.31317, -0.865282, 0.391422)
(0.369585, -0.816549, 0.443458)
(0.381133, -0.842303, 0.381134)
(0.430787, -0.792998, 0.430787)
(0.443458, -0.816549, 0.369585)
(0.486589, -0.767624, 0.417114)
(0.499975, -0.788948, 0.357191)
(0.537027, -0.741165, 0.402836)
(0.550771, -0.760326, 0.344319)
(0.582307, -0.714247, 0.388291)
(0.59612, -0.731365, 0.331279)
(0.622758, -0.687373, 0.373753)
(0.643218, -0.675408, 0.360686)
(0.643218, -0.675408, 0.360686)
(-0.607692, -0.67059, 0.425465)
(-0.643217, -0.675409, 0.360686)
(-0.56715, -0.695488, 0.441178)
(-0.622758, -0.687373, 0.373753)
(-0.522028, -0.720286, 0.456809)
(-0.582307, -0.714247, 0.388291)
(-0.472065, -0.74452, 0.472065)
(-0.537027, -0.741165, 0.402836)
(-0.417114, -0.767624, 0.48659)
(-0.486589, -0.767624, 0.417114)
(-0.357191, -0.788948, 0.499975)
(-0.430787, -0.792998, 0.430787)
(-0.292528, -0.807781, 0.511779)
(-0.369585, -0.816549, 0.443458)
(-0.223606, -0.823397, 0.521554)
(-0.303189, -0.837456, 0.454692)
(-0.151177, -0.835121, 0.528884)
(-0.232087, -0.854872, 0.464036)
(-0.0762418, -0.8424, 0.533431)
(-0.157082, -0.867997, 0.471069)
(0, -0.844869, 0.534973)
(-0.0792742, -0.876167, 0.475444)
(5.94259e-10, -0.878942, 0.476929)
(0.0792742, -0.876167, 0.475444)
(0.0792742, -0.876167, 0.475444)
(0.157082, -0.867997, 0.471069)
(0.157082, -0.867997, 0.471069)
(0.232086, -0.854873, 0.464036)
(0.232086, -0.854873, 0.464036)
(0.292528, -0.807781, 0.511779)
(0.303189, -0.837456, 0.454691)
(0.357191, -0.788948, 0.499975)
(0.369585, -0.816549, 0.443458)
(0.417114, -0.767624, 0.48659)
(0.430787, -0.792998, 0.430787)
(0.472065, -0.74452, 0.472065)
(0.486589, -0.767624, 0.417114)
(0.522028, -0.720286, 0.456809)
(0.537027, -0.741165, 0.402836)
(0.56715, -0.695488, 0.441178)
(0.582307, -0.714247, 0.388291)
(0.607692, -0.67059, 0.425465)
(0.622758, -0.687373, 0.373753)
(0.62862, -0.659941, 0.411479)
(-0.591588, -0.652676, 0.473326)
(-0.628619, -0.659942, 0.411479)
(-0.55104, -0.675579, 0.489845)
(-0.607692, -0.67059, 0.425465)
(-0.50618, -0.698257, 0.50618)
(-0.56715, -0.695488, 0.441178)
(-0.456809, -0.720286, 0.522028)
(-0.522028, -0.720286, 0.456809)
(-0.402835, -0.741165, 0.537027)
(-0.472065, -0.74452, 0.472065)
(-0.344319, -0.760326, 0.550771)
(-0.417114, -0.767624, 0.48659)
(-0.281511, -0.777159, 0.562828)
(-0.357191, -0.788948, 0.499975)
(-0.21488, -0.791052, 0.572768)
(-0.292528, -0.807781, 0.511779)
(-0.14512, -0.801445, 0.580195)
(-0.223606, -0.823397, 0.521554)
(-0.0731377, -0.807881, 0.58479)
(-0.151177, -0.835121, 0.528884)
(5.93973e-10, -0.810061, 0.586346)
(-0.0762418, -0.8424, 0.533431)
(0, -0.844869, 0.534973)
(0.0762418, -0.8424, 0.533431)
(0.0762418, -0.8424, 0.533431)
(0.151177, -0.835121, 0.528884)
(0.151177, -0.835121, 0.528884)
(0.223606, -0.823397, 0.521554)
(0.223606, -0.823397, 0.521554)
(0.281511, -0.777158, 0.562829)
(0.292528, -0.807781, 0.511779)
(0.34432, -0.760326, 0.550771)
(0.357191, -0.788948, 0.499975)
(0.402835, -0.741165, 0.537027)
(0.417114, -0.767624, 0.48659)
(0.456809, -0.720286, 0.522028)
(0.472065, -0.74452, 0.472065)
(0.50618, -0.698257, 0.50618)
(0.522028, -0.720286, 0.456809)
(0.55104, -0.675579, 0.489845)
(0.56715, -0.695488, 0.441178)
(0.591588, -0.652676, 0.473326)
(0.607692, -0.67059, 0.425465)
(0.612911, -0.643322, 0.458777)
(-0.574791, -0.634015, 0.51734)
(-0.612911, -0.643322, 0.458778)
(-0.534334, -0.654962, 0.534334)
(-0.591588, -0.652676, 0.473326)
(-0.489845, -0.675579, 0.55104)
(-0.55104, -0.675579, 0.489845)
(-0.441178, -0.695488, 0.56715)
(-0.50618, -0.698257, 0.50618)
(-0.388291, -0.714247, 0.582307)
(-0.456809, -0.720286, 0.522028)
(-0.331279, -0.731365, 0.59612)
(-0.402835, -0.741165, 0.537027)
(-0.270405, -0.746326, 0.608177)
(-0.344319, -0.760326, 0.550771)
(-0.206118, -0.75862, 0.618071)
(-0.281511, -0.777159, 0.562828)
(-0.139058, -0.767783, 0.625438)
(-0.21488, -0.791052, 0.572768)
(-0.0700372, -0.773443, 0.629985)
(-0.14512, -0.801445, 0.580195)
(0, -0.775357, 0.631523)
(-0.0731377, -0.807881, 0.58479)
(5.93973e-10, -0.810061, 0.586346)
(0.0731377, -0.807881, 0.58479)
(0.0731377, -0.807881, 0.58479)
(0.14512, -0.801445, 0.580195)
(0.14512, -0.801445, 0.580195)
(0.206118, -0.75862, 0.61807)
(0.214879, -0.791052, 0.572768)
(0.270405, -0.746326, 0.608176)
(0.281511, -0.777158, 0.562829)
(0.331279, -0.731365, 0.59612)
(0.34432, -0.760326, 0.550771)
(0.388291, -0.714247, 0.582307)
(0.402835, -0.741165, 0.537027)
(0.441178, -0.695488, 0.56715)
(0.456809, -0.720286, 0.522028)
(0.489845, -0.675579, 0.55104)
(0.50618, -0.698257, 0.50618)
(0.534334, -0.654962, 0.534334)
(0.55104, -0.675579, 0.489845)
(0.574791, -0.634015, 0.51734)
(0.591588, -0.652676, 0.473326)
(0.596417, -0.625896, 0.502535)
(-0.557603, -0.614945, 0.557603)
(-0.596417, -0.625896, 0.502535)
(-0.517339, -0.634016, 0.574791)
(-0.574791, -0.634015, 0.51734)
(-0.473326, -0.652676, 0.591588)
(-0.534334, -0.654962, 0.534334)
(-0.425465, -0.67059, 0.607692)
(-0.489845, -0.675579, 0.55104)
(-0.373753, -0.687373, 0.622758)
(-0.441178, -0.695488, 0.56715)
(-0.318314, -0.702606, 0.636413)
(-0.388291, -0.714247, 0.582307)
(-0.259416, -0.715853, 0.648273)
(-0.331279, -0.731365, 0.59612)
(-0.197484, -0.726692, 0.657966)
(-0.270405, -0.746326, 0.608177)
(-0.133102, -0.734744, 0.665158)
(-0.206118, -0.75862, 0.618071)
(-0.0669962, -0.739705, 0.669587)
(-0.139058, -0.767783, 0.625438)
(-1.7812e-09, -0.741382, 0.671084)
(-0.0700372, -0.773443, 0.629985)
(0, -0.775357, 0.631523)
(0.0700372, -0.773443, 0.629985)
(0.0700372, -0.773443, 0.629985)
(0.139058, -0.767783, 0.625438)
(0.139058, -0.767783, 0.625438)
(0.197483, -0.726692, 0.657966)
(0.206118, -0.75862, 0.61807)
(0.259416, -0.715853, 0.648273)
(0.270405, -0.746326, 0.608176)
(0.318314, -0.702605, 0.636413)
(0.331279, -0.731365, 0.59612)
(0.373753, -0.687373, 0.622758)
(0.388291, -0.714247, 0.582307)
(0.425464, -0.67059, 0.607692)
(0.441178, -0.695488, 0.56715)
(0.473326, -0.652676, 0.591588)
(0.489845, -0.675579, 0.55104)
(0.517339, -0.634016, 0.574791)
(0.534334, -0.654962, 0.534334)
(0.557603, -0.614945, 0.557603)
(0.574791, -0.634015, 0.51734)
(0.579432, -0.607974, 0.542795)
(-0.542796, -0.607975, 0.579431)
(-0.579432, -0.607974, 0.542795)
(-0.502534, -0.625897, 0.596416)
(-0.557603, -0.614945, 0.557603)
(-0.458778, -0.643322, 0.61291)
(-0.517339, -0.634016, 0.574791)
(-0.411479, -0.659942, 0.628618)
(-0.473326, -0.652676, 0.591588)
(-0.360685, -0.67541, 0.643217)
(-0.425465, -0.67059, 0.607692)
(-0.306555, -0.689357, 0.656362)
(-0.373753, -0.687373, 0.622758)
(-0.24937, -0.701411, 0.66771)
(-0.318314, -0.702606, 0.636413)
(-0.189539, -0.711221, 0.676934)
(-0.259416, -0.715853, 0.648273)
(-0.127595, -0.718477, 0.683747)
(-0.197484, -0.726692, 0.657966)
(-0.0641761, -0.722934, 0.68793)
(-0.133102, -0.734744, 0.665158)
(0, -0.724437, 0.689341)
(-0.0669962, -0.739705, 0.669587)
(-1.7812e-09, -0.741382, 0.671084)
(0.0669962, -0.739706, 0.669587)
(0.0669962, -0.739706, 0.669587)
(0.133102, -0.734744, 0.665158)
(0.133102, -0.734744, 0.665158)
(0.189539, -0.711221, 0.676934)
(0.197483, -0.726692, 0.657966)
(0.24937, -0.70141, 0.667712)
(0.259416, -0.715853, 0.648273)
(0.306556, -0.689356, 0.656363)
(0.318314, -0.702605, 0.636413)
(0.360685, -0.67541, 0.643217)
(0.373753, -0.687373, 0.622758)
(0.411479, -0.659942, 0.628619)
(0.425464, -0.67059, 0.607692)
(0.458778, -0.643323, 0.61291)
(0.473326, -0.652676, 0.591588)
(0.502534, -0.625897, 0.596416)
(0.517339, -0.634016, 0.574791)
(0.542796, -0.607975, 0.579431)
(0.557603, -0.614945, 0.557603)
(0.567896, -0.59581, 0.567895)
(0.59581, -0.567895, -0.567895)
(0.614945, -0.557603, -0.557603)
(0.607974, -0.542795, -0.579431)
(0.634015, -0.51734, -0.574791)
(0.625896, -0.502535, -0.596416)
(0.652676, -0.473326, -0.591588)
(0.643322, -0.458778, -0.612911)
(0.67059, -0.425464, -0.607691)
(0.659942, -0.411478, -0.628619)
(0.687373, -0.373752, -0.622758)
(0.675409, -0.360685, -0.643217)
(0.702605, -0.318314, -0.636413)
(0.689356, -0.306556, -0.656362)
(0.715853, -0.259416, -0.648273)
(0.701411, -0.24937, -0.667711)
(0.726692, -0.197484, -0.657966)
(0.71122, -0.189539, -0.676935)
(0.718476, -0.127595, -0.683748)
(0.718476, -0.127595, -0.683748)
(0.722934, -0.0641761, -0.68793)
(0.722934, -0.0641761, -0.68793)
(0.724437, 1.18701e-09, -0.689341)
(0.739706, 0.0669959, -0.669587)
(0.724437, 1.18701e-09, -0.689341)
(0.734744, 0.133101, -0.665159)
(0.722934, 0.0641761, -0.68793)
(0.726692, 0.197483, -0.657966)
(0.718476, 0.127595, -0.683748)
(0.715853, 0.259416, -0.648273)
(0.71122, 0.189539, -0.676935)
(0.702605, 0.318314, -0.636413)
(0.70141, 0.24937, -0.667711)
(0.687373, 0.373752, -0.622758)
(0.689356, 0.306556, -0.656363)
(0.67059, 0.425464, -0.607691)
(0.675409, 0.360685, -0.643217)
(0.652676, 0.473326, -0.591588)
(0.659942, 0.411478, -0.628619)
(0.634015, 0.51734, -0.574791)
(0.643322, 0.458778, -0.612911)
(0.614945, 0.557603, -0.557603)
(0.625896, 0.502535, -0.596416)
(0.607974, 0.579431, -0.542796)
(0.607974, 0.542795, -0.579431)
(0.607974, -0.579431, -0.542796)
(0.634015, -0.57479, -0.51734)
(0.614945, -0.557603, -0.557603)
(0.654961, -0.534334, -0.534334)
(0.634015, -0.51734, -0.574791)
(0.675579, -0.489845, -0.55104)
(0.652676, -0.473326, -0.591588)
(0.695488, -0.441178, -0.567149)
(0.67059, -0.425464, -0.607691)
(0.714246, -0.388291, -0.582308)
(0.687373, -0.373752, -0.622758)
(0.731365, -0.331278, -0.596121)
(0.702605, -0.318314, -0.636413)
(0.746326, -0.270405, -0.608176)
(0.715853, -0.259416, -0.648273)
(0.75862, -0.206118, -0.61807)
(0.726692, -0.197484, -0.657966)
(0.734743, -0.133101, -0.665159)
(0.734743, -0.133101, -0.665159)
(0.739706, -0.0669959, -0.669587)
(0.739706, -0.0669959, -0.669587)
(0.741382, 5.93734e-10, -0.671083)
(0.773443, 0.0700366, -0.629985)
(0.741382, 5.93734e-10, -0.671083)
(0.767783, 0.139058, -0.625437)
(0.739706, 0.0669959, -0.669587)
(0.75862, 0.206118, -0.61807)
(0.734744, 0.133101, -0.665159)
(0.746326, 0.270405, -0.608176)
(0.726692, 0.197483, -0.657966)
(0.731365, 0.331279, -0.59612)
(0.715853, 0.259416, -0.648273)
(0.714246, 0.388291, -0.582308)
(0.702605, 0.318314, -0.636413)
(0.695488, 0.441177, -0.567149)
(0.687373, 0.373752, -0.622758)
(0.67558, 0.489845, -0.55104)
(0.67059, 0.425464, -0.607691)
(0.654961, 0.534334, -0.534334)
(0.652676, 0.473326, -0.591588)
(0.634015, 0.57479, -0.51734)
(0.634015, 0.51734, -0.574791)
(0.625896, 0.596416, -0.502535)
(0.614945, 0.557603, -0.557603)
(0.625896, -0.596416, -0.502535)
(0.652676, -0.591588, -0.473326)
(0.634015, -0.57479, -0.51734)
(0.67558, -0.551039, -0.489845)
(0.654961, -0.534334, -0.534334)
(0.698257, -0.50618, -0.50618)
(0.675579, -0.489845, -0.55104)
(0.720286, -0.456809, -0.522028)
(0.695488, -0.441178, -0.567149)
(0.741165, -0.402836, -0.537027)
(0.714246, -0.388291, -0.582308)
(0.760326, -0.344319, -0.550771)
(0.731365, -0.331278, -0.596121)
(0.777158, -0.281511, -0.562829)
(0.746326, -0.270405, -0.608176)
(0.791052, -0.21488, -0.572768)
(0.75862, -0.206118, -0.61807)
(0.767783, -0.139058, -0.625437)
(0.767783, -0.139058, -0.625437)
(0.773443, -0.0700366, -0.629985)
(0.773443, -0.0700366, -0.629985)
(0.775358, 0, -0.631522)
(0.80788, 0.0731375, -0.584791)
(0.775358, 0, -0.631522)
(0.801445, 0.14512, -0.580195)
(0.773443, 0.0700366, -0.629985)
(0.791052, 0.21488, -0.572768)
(0.767783, 0.139058, -0.625437)
(0.777158, 0.281511, -0.562829)
(0.75862, 0.206118, -0.61807)
(0.760326, 0.344319, -0.550771)
(0.746326, 0.270405, -0.608176)
(0.741165, 0.402836, -0.537027)
(0.731365, 0.331279, -0.59612)
(0.720286, 0.456809, -0.522028)
(0.714246, 0.388291, -0.582308)
(0.698257, 0.50618, -0.50618)
(0.695488, 0.441177, -0.567149)
(0.67558, 0.551039, -0.489845)
(0.67558, 0.489845, -0.55104)
(0.652676, 0.591588, -0.473327)
(0.654961, 0.534334, -0.534334)
(0.643322, 0.612911, -0.458778)
(0.634015, 0.57479, -0.51734)
(0.643322, -0.612911, -0.458778)
(0.670591, -0.607691, -0.425464)
(0.652676, -0.591588, -0.473326)
(0.695488, -0.567149, -0.441177)
(0.67558, -0.551039, -0.489845)
(0.720286, -0.522028, -0.456809)
(0.698257, -0.50618, -0.50618)
(0.744519, -0.472065, -0.472065)
(0.720286, -0.456809, -0.522028)
(0.767624, -0.417114, -0.486589)
(0.741165, -0.402836, -0.537027)
(0.788948, -0.357191, -0.499975)
(0.760326, -0.344319, -0.550771)
(0.807781, -0.292527, -0.511779)
(0.777158, -0.281511, -0.562829)
(0.823397, -0.223606, -0.521554)
(0.791052, -0.21488, -0.572768)
(0.801445, -0.14512, -0.580195)
(0.801445, -0.14512, -0.580195)
(0.80788, -0.0731375, -0.584791)
(0.80788, -0.0731375, -0.584791)
(0.81006, -5.93973e-10, -0.586347)
(0.8424, 0.0762418, -0.533432)
(0.81006, -5.93973e-10, -0.586347)
(0.835121, 0.151177, -0.528884)
(0.80788, 0.0731375, -0.584791)
(0.823397, 0.223606, -0.521554)
(0.801445, 0.14512, -0.580195)
(0.807781, 0.292527, -0.511779)
(0.791052, 0.21488, -0.572768)
(0.788948, 0.357191, -0.499975)
(0.777158, 0.281511, -0.562829)
(0.767624, 0.417114, -0.486589)
(0.760326, 0.344319, -0.550771)
(0.74452, 0.472065, -0.472065)
(0.741165, 0.402836, -0.537027)
(0.720286, 0.522028, -0.456809)
(0.720286, 0.456809, -0.522028)
(0.695488, 0.567149, -0.441177)
(0.698257, 0.50618, -0.50618)
(0.670591, 0.607691, -0.425464)
(0.67558, 0.551039, -0.489845)
(0.659942, 0.628619, -0.411478)
(0.652676, 0.591588, -0.473327)
(0.659942, -0.628619, -0.411478)
(0.687373, -0.622757, -0.373753)
(0.670591, -0.607691, -0.425464)
(0.714247, -0.582307, -0.388291)
(0.695488, -0.567149, -0.441177)
(0.741165, -0.537027, -0.402835)
(0.720286, -0.522028, -0.456809)
(0.767624, -0.486589, -0.417114)
(0.744519, -0.472065, -0.472065)
(0.792998, -0.430787, -0.430787)
(0.767624, -0.417114, -0.486589)
(0.816549, -0.369585, -0.443458)
(0.788948, -0.357191, -0.499975)
(0.837456, -0.303188, -0.454691)
(0.807781, -0.292527, -0.511779)
(0.823397, -0.223606, -0.521554)
(0.823397, -0.223606, -0.521554)
(0.835121, -0.151177, -0.528884)
(0.835121, -0.151177, -0.528884)
(0.8424, -0.0762418, -0.533432)
(0.8424, -0.0762418, -0.533432)
(0.844869, 3.56467e-09, -0.534973)
(0.876168, 0.0792742, -0.475443)
(0.844869, 3.56467e-09, -0.534973)
(0.867997, 0.157082, -0.471069)
(0.8424, 0.0762418, -0.533432)
(0.854873, 0.232087, -0.464035)
(0.835121, 0.151177, -0.528884)
(0.837456, 0.303188, -0.454691)
(0.823397, 0.223606, -0.521554)
(0.816549, 0.369585, -0.443458)
(0.807781, 0.292527, -0.511779)
(0.792998, 0.430787, -0.430787)
(0.788948, 0.357191, -0.499975)
(0.767624, 0.486589, -0.417114)
(0.767624, 0.417114, -0.486589)
(0.741165, 0.537027, -0.402835)
(0.74452, 0.472065, -0.472065)
(0.714247, 0.582307, -0.388291)
(0.720286, 0.522028, -0.456809)
(0.687373, 0.622758, -0.373752)
(0.695488, 0.567149, -0.441177)
(0.675409, 0.643218, -0.360685)
(0.670591, 0.607691, -0.425464)
(0.702606, -0.636413, -0.318315)
(0.702606, -0.636413, -0.318315)
(0.687373, -0.622757, -0.373753)
(0.731365, -0.59612, -0.331279)
(0.714247, -0.582307, -0.388291)
(0.760326, -0.550772, -0.344319)
(0.741165, -0.537027, -0.402835)
(0.788948, -0.499975, -0.35719)
(0.767624, -0.486589, -0.417114)
(0.816549, -0.443458, -0.369585)
(0.792998, -0.430787, -0.430787)
(0.842303, -0.381133, -0.381133)
(0.816549, -0.369585, -0.443458)
(0.865283, -0.31317, -0.391421)
(0.837456, -0.303188, -0.454691)
(0.854873, -0.232087, -0.464035)
(0.854873, -0.232087, -0.464035)
(0.867997, -0.157082, -0.471069)
(0.867997, -0.157082, -0.471069)
(0.876168, -0.0792742, -0.475443)
(0.876168, -0.0792742, -0.475443)
(0.878942, 2.37704e-09, -0.476928)
(0.908126, 0.0821398, -0.41056)
(0.878942, 2.37704e-09, -0.476928)
(0.899051, 0.162651, -0.406511)
(0.876168, 0.0792742, -0.475443)
(0.884509, 0.24006, -0.400018)
(0.867997, 0.157082, -0.471069)
(0.865283, 0.31317, -0.391422)
(0.854873, 0.232087, -0.464035)
(0.842303, 0.381133, -0.381133)
(0.837456, 0.303188, -0.454691)
(0.816549, 0.443458, -0.369585)
(0.816549, 0.369585, -0.443458)
(0.788949, 0.499975, -0.35719)
(0.792998, 0.430787, -0.430787)
(0.760326, 0.550771, -0.344319)
(0.767624, 0.486589, -0.417114)
(0.731365, 0.59612, -0.331279)
(0.741165, 0.537027, -0.402835)
(0.702605, 0.636413, -0.318315)
(0.714247, 0.582307, -0.388291)
(0.689355, 0.656363, -0.306556)
(0.687373, 0.622758, -0.373752)
(0.715853, -0.648273, -0.259416)
(0.715853, -0.648273, -0.259416)
(0.702606, -0.636413, -0.318315)
(0.746327, -0.608175, -0.270405)
(0.731365, -0.59612, -0.331279)
(0.777158, -0.562829, -0.281511)
(0.760326, -0.550772, -0.344319)
(0.80778, -0.51178, -0.292528)
(0.788948, -0.499975, -0.35719)
(0.837456, -0.454691, -0.303188)
(0.816549, -0.443458, -0.369585)
(0.865283, -0.391421, -0.31317)
(0.842303, -0.381133, -0.381133)
(0.865283, -0.31317, -0.391421)
(0.865283, -0.31317, -0.391421)
(0.884509, -0.24006, -0.400018)
(0.884509, -0.24006, -0.400018)
(0.899051, -0.162651, -0.406511)
(0.899051, -0.162651, -0.406511)
(0.908126, -0.0821398, -0.41056)
(0.908126, -0.0821398, -0.41056)
(0.911213, 0, -0.411936)
(0.937026, 0.0847271, -0.338827)
(0.911213, 0, -0.411936)
(0.927079, 0.16767, -0.335277)
(0.908126, 0.0821398, -0.41056)
(0.911179, 0.247223, -0.329597)
(0.899051, 0.162651, -0.406511)
(0.890224, 0.322103, -0.322103)
(0.884509, 0.24006, -0.400018)
(0.865283, 0.391421, -0.31317)
(0.865283, 0.31317, -0.391422)
(0.837456, 0.454691, -0.303188)
(0.842303, 0.381133, -0.381133)
(0.80778, 0.51178, -0.292528)
(0.816549, 0.443458, -0.369585)
(0.777158, 0.562829, -0.281511)
(0.788949, 0.499975, -0.35719)
(0.746327, 0.608176, -0.270405)
(0.760326, 0.550771, -0.344319)
(0.715853, 0.648273, -0.259416)
(0.731365, 0.59612, -0.331279)
(0.70141, 0.667711, -0.24937)
(0.702605, 0.636413, -0.318315)
(0.726692, -0.657966, -0.197483)
(0.726692, -0.657966, -0.197483)
(0.758621, -0.61807, -0.206118)
(0.758621, -0.61807, -0.206118)
(0.746327, -0.608175, -0.270405)
(0.791052, -0.572768, -0.21488)
(0.777158, -0.562829, -0.281511)
(0.823396, -0.521554, -0.223607)
(0.80778, -0.51178, -0.292528)
(0.837456, -0.454691, -0.303188)
(0.837456, -0.454691, -0.303188)
(0.865283, -0.391421, -0.31317)
(0.865283, -0.391421, -0.31317)
(0.890224, -0.322103, -0.322103)
(0.890224, -0.322103, -0.322103)
(0.911179, -0.247224, -0.329597)
(0.911179, -0.247224, -0.329597)
(0.927079, -0.16767, -0.335277)
(0.927079, -0.16767, -0.335277)
(0.937026, -0.0847271, -0.338827)
(0.937026, -0.0847271, -0.338827)
(0.940413, 0, -0.340035)
(0.961497, 0.086915, -0.260708)
(0.940413, 0, -0.340035)
(0.950772, 0.171907, -0.257838)
(0.937026, 0.0847271, -0.338827)
(0.933662, 0.253254, -0.253254)
(0.927079, 0.16767, -0.335277)
(0.911179, 0.329597, -0.247223)
(0.911179, 0.247223, -0.329597)
(0.88451, 0.400017, -0.24006)
(0.890224, 0.322103, -0.322103)
(0.854872, 0.464035, -0.232087)
(0.865283, 0.391421, -0.31317)
(0.823396, 0.521554, -0.223607)
(0.837456, 0.454691, -0.303188)
(0.791052, 0.572768, -0.21488)
(0.80778, 0.51178, -0.292528)
(0.75862, 0.61807, -0.206118)
(0.777158, 0.562829, -0.281511)
(0.726692, 0.657966, -0.197483)
(0.746327, 0.608176, -0.270405)
(0.71122, 0.676935, -0.189539)
(0.715853, 0.648273, -0.259416)
(0.734744, -0.665158, -0.133101)
(0.734744, -0.665158, -0.133101)
(0.767784, -0.625437, -0.139058)
(0.758621, -0.61807, -0.206118)
(0.758621, -0.61807, -0.206118)
(0.791052, -0.572768, -0.21488)
(0.791052, -0.572768, -0.21488)
(0.823396, -0.521554, -0.223607)
(0.823396, -0.521554, -0.223607)
(0.854872, -0.464035, -0.232087)
(0.854872, -0.464035, -0.232087)
(0.88451, -0.400017, -0.24006)
(0.88451, -0.400017, -0.24006)
(0.911179, -0.329597, -0.247223)
(0.911179, -0.329597, -0.247223)
(0.933662, -0.253254, -0.253254)
(0.933662, -0.253254, -0.253254)
(0.950772, -0.171907, -0.257838)
(0.950772, -0.171907, -0.257838)
(0.961497, -0.086915, -0.260708)
(0.961497, -0.086915, -0.260708)
(0.965153, -2.37876e-09, -0.261686)
(0.980188, 0.0885837, -0.177158)
(0.965153, -2.37876e-09, -0.261686)
(0.968843, 0.175134, -0.175134)
(0.961497, 0.086915, -0.260708)
(0.950772, 0.257837, -0.171907)
(0.950772, 0.171907, -0.257838)
(0.927079, 0.335277, -0.16767)
(0.933662, 0.253254, -0.253254)
(0.899051, 0.406511, -0.162651)
(0.911179, 0.329597, -0.247223)
(0.867997, 0.471069, -0.157082)
(0.88451, 0.400017, -0.24006)
(0.835121, 0.528885, -0.151177)
(0.854872, 0.464035, -0.232087)
(0.801445, 0.580195, -0.14512)
(0.823396, 0.521554, -0.223607)
(0.767784, 0.625437, -0.139058)
(0.791052, 0.572768, -0.21488)
(0.734744, 0.665158, -0.133101)
(0.75862, 0.61807, -0.206118)
(0.718476, 0.683748, -0.127595)
(0.726692, 0.657966, -0.197483)
(0.739706, -0.669587, -0.066996)
(0.734744, -0.665158, -0.133101)
(0.773443, -0.629984, -0.0700366)
(0.767784, -0.625437, -0.139058)
(0.767784, -0.625437, -0.139058)
(0.801445, -0.580195, -0.14512)
(0.801445, -0.580195, -0.14512)
(0.835121, -0.528885, -0.151177)
(0.835121, -0.528885, -0.151177)
(0.867997, -0.471069, -0.157082)
(0.867997, -0.471069, -0.157082)
(0.899051, -0.406511, -0.162651)
(0.899051, -0.406511, -0.162651)
(0.927079, -0.335277, -0.16767)
(0.927079, -0.335277, -0.16767)
(0.950772, -0.257838, -0.171907)
(0.950772, -0.257838, -0.171907)
(0.968843, -0.175134, -0.175134)
(0.968843, -0.175134, -0.175134)
(0.980188, -0.0885837, -0.177158)
(0.980188, -0.0885837, -0.177158)
(0.984058, -2.37919e-09, -0.177848)
(0.991934, 0.0896314, -0.0896315)
(0.984058, -2.37919e-09, -0.177848)
(0.980188, 0.177158, -0.0885838)
(0.980188, 0.0885837, -0.177158)
(0.961497, 0.260708, -0.0869153)
(0.968843, 0.175134, -0.175134)
(0.937026, 0.338827, -0.0847277)
(0.950772, 0.257837, -0.171907)
(0.908126, 0.41056, -0.0821401)
(0.927079, 0.335277, -0.16767)
(0.876168, 0.475443, -0.0792742)
(0.899051, 0.406511, -0.162651)
(0.8424, 0.533432, -0.0762418)
(0.867997, 0.471069, -0.157082)
(0.80788, 0.584791, -0.0731375)
(0.835121, 0.528885, -0.151177)
(0.773443, 0.629984, -0.0700366)
(0.801445, 0.580195, -0.14512)
(0.739706, 0.669587, -0.066996)
(0.767784, 0.625437, -0.139058)
(0.722934, 0.68793, -0.0641761)
(0.734744, 0.665158, -0.133101)
(0.741383, -0.671083, -5.93734e-10)
(0.739706, -0.669587, -0.066996)
(0.775358, -0.631522, -5.93847e-10)
(0.773443, -0.629984, -0.0700366)
(0.773443, -0.629984, -0.0700366)
(0.80788, -0.584791, -0.0731375)
(0.80788, -0.584791, -0.0731375)
(0.8424, -0.533432, -0.0762418)
(0.8424, -0.533432, -0.0762418)
(0.876168, -0.475443, -0.0792742)
(0.876168, -0.475443, -0.0792742)
(0.908127, -0.410559, -0.0821399)
(0.908127, -0.410559, -0.0821399)
(0.937026, -0.338827, -0.0847272)
(0.937026, -0.338827, -0.0847272)
(0.961497, -0.260708, -0.0869151)
(0.961497, -0.260708, -0.0869151)
(0.980188, -0.177158, -0.0885838)
(0.980188, -0.177158, -0.0885838)
(0.991934, -0.0896314, -0.0896315)
(0.991934, -0.0896314, -0.0896315)
(0.995943, 0, -0.089989)
(0.995943, 0.0899889, -2.37946e-09)
(0.995943, 0, -0.089989)
(0.984058, 0.177848, 0)
(0.991934, 0.0896314, -0.0896315)
(0.965153, 0.261685, 1.18938e-09)
(0.980188, 0.177158, -0.0885838)
